player_name,season,height_inches,weight,forty,bench,vertical,broad_jump,cone,shuttle,bmi,size_score,speed_score,burst_score,agility_score,pos,pos_group,conf_tier,is_skill,is_blue_blood,is_sec,age_at_draft,era,draft_ovr,draft_round,is_first_round,is_drafted
Lloyd Harrison,2000,70.0,190.0,4.5,16.0,37.5,119.0,7.12,4.25,27.259183673469387,13300.0,92.66880048773052,47.416666666666664,11.370000000000001,CB,DB,FCS/Other,0,0,0,23.0,2000-2005,64.0,3,0,1
Windrell Hayes,2000,71.0,204.0,4.5,,,,7.33,4.18,28.449117238643126,14484.0,99.49702789208962,,11.51,WR,Skill,Power Five,1,1,0,23.0,2000-2005,143.0,5,0,1
Semisi Heimuli,2000,73.0,312.0,5.4,20.0,29.0,94.0,7.94,4.63,41.15894164008257,22776.0,73.3853805031979,36.833333333333336,12.57,OG,OL,Power Five,0,0,1,,2000-2005,,8,0,0
Steve Herndon,2000,76.0,297.0,5.23,,,,,,36.14802631578947,22572.0,79.3925387189446,,,OG,OL,Power Five,0,1,1,,2000-2005,,8,0,0
Leroy Hodge,2000,73.0,215.0,4.54,,34.5,116.0,7.14,4.21,28.36273221992869,15695.0,101.21503838570821,44.166666666666664,11.35,WR,Skill,Power Five,1,0,1,,2000-2005,,8,0,0
Deone Horinek,2000,74.0,234.0,,,,,,,30.04054054054054,17316.0,,,,P,ST,FCS/Other,0,0,0,,2000-2005,,8,0,0
Chris Hovan,2000,74.0,305.0,4.99,35.0,30.0,101.0,6.85,4.16,39.1554054054054,22570.0,98.38471967083142,38.416666666666664,11.01,DT,DL,FCS/Other,0,0,0,22.0,2000-2005,25.0,1,1,1
Darren Howard,2000,76.0,281.0,5.09,,29.0,108.0,7.0,4.32,34.20065789473684,21356.0,83.72693364716717,38.0,11.32,DE,Edge,Power Five,0,0,0,23.0,2000-2005,33.0,2,0,1
Reggie Howard,2000,71.0,190.0,4.55,,,,,,26.496726839912714,13490.0,88.66209927556504,,,CB,DB,Group of Five,0,0,0,,2000-2005,,8,0,0
Ethan Howell,2000,71.0,186.0,4.56,16.0,,,6.98,4.13,25.938901011704026,13206.0,86.03666530535573,,11.11,CB,DB,Power Five,0,0,0,,2000-2005,250.0,7,0,1
Aaron Humphrey,2000,75.0,254.0,5.1,21.0,34.0,119.0,,,31.744355555555554,19050.0,75.09015622743509,43.916666666666664,,DE,Edge,Power Five,0,1,0,,2000-2005,,8,0,0
Todd Husak,2000,75.0,216.0,5.2,,27.5,99.0,7.17,4.41,26.995199999999997,16200.0,59.08406568397464,35.75,11.58,QB,QB,Power Five,1,0,0,22.0,2000-2005,202.0,6,0,1
Trevor Insley,2000,72.0,192.0,4.7,,,,,,26.037037037037035,13824.0,78.69366870498295,,,WR,Skill,Group of Five,1,0,0,,2000-2005,,8,0,0
Junior Ioane,2000,75.0,324.0,5.12,,,,,,40.492799999999995,24300.0,94.2964106798172,,,DT,DL,Power Five,0,0,0,23.0,2000-2005,107.0,4,0,1
Jabari Issa,2000,77.0,296.0,5.05,19.0,31.5,105.0,7.69,4.72,35.09664361612413,22792.0,91.02405822941238,40.25,12.41,DT,DL,Power Five,0,0,0,22.0,2000-2005,176.0,6,0,1
Keith Jackson,2000,76.0,319.0,5.2,28.0,,,,,38.82565789473684,24244.0,87.2584118203144,,,DT,DL,FCS/Other,0,0,0,,2000-2005,,8,0,0
Al Jackson,2000,75.0,304.0,5.2,19.0,,,,,37.99324444444444,22800.0,83.15535170337172,,,OG,OL,Power Five,0,1,1,,2000-2005,,8,0,0
Darrell Jackson,2000,72.0,197.0,4.56,,,,,,26.715084876543212,14184.0,91.12485518900579,,,WR,Skill,Power Five,1,1,1,21.0,2000-2005,80.0,3,0,1
Jarious Jackson,2000,72.0,226.0,4.68,,,109.0,,,30.647762345679013,16272.0,94.22258664116718,,,QB,QB,Power Five,1,1,0,23.0,2000-2005,214.0,7,0,1
Marlion Jackson,2000,73.0,242.0,4.6,24.0,35.5,125.0,7.15,4.14,31.92456370801276,17666.0,108.09709799493287,45.916666666666664,11.29,RB,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Jeno James,2000,75.0,320.0,5.62,24.0,25.5,94.0,8.51,5.22,39.99288888888889,24000.0,64.15562079067664,33.333333333333336,13.73,OG,OL,Power Five,0,0,1,23.0,2000-2005,182.0,6,0,1
Sebastian Janikowski,2000,73.0,260.0,,,,,,,34.29911803340214,18980.0,,,,K,ST,Power Five,0,0,0,22.0,2000-2005,17.0,1,1,1
Ronney Jenkins,2000,70.0,184.0,4.5,18.0,,118.0,,,26.398367346938777,12880.0,89.74241731443378,,,RB,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Brandon Jennings,2000,72.0,198.0,4.51,16.0,38.0,123.0,6.91,4.14,26.850694444444446,14256.0,95.71698679561649,48.25,11.05,S,DB,Power Five,0,0,1,,2000-2005,,8,0,0
Ryan Johanningmeier,2000,78.0,310.0,5.25,,29.0,107.0,7.9,4.66,35.82018408941486,24180.0,81.61208549935469,37.916666666666664,12.56,OG,OL,Power Five,0,0,0,,2000-2005,,8,0,0
Matt Johnson,2000,76.0,345.0,5.56,35.0,28.0,99.0,8.07,4.99,41.99013157894737,26220.0,72.20211582533467,36.25,13.06,OG,OL,FCS/Other,0,0,0,,2000-2005,138.0,5,0,1
Doug Johnson,2000,74.0,226.0,4.95,,29.5,96.0,,,29.013513513513512,16724.0,75.28659212315486,37.5,,QB,QB,Power Five,1,1,1,,2000-2005,,8,0,0
Dwight Johnson,2000,76.0,285.0,4.97,26.0,28.0,105.0,7.51,4.76,34.6875,21660.0,93.42203016090612,36.75,12.27,DT,DL,Power Five,0,0,0,,2000-2005,,8,0,0
Eric Johnson,2000,72.0,215.0,4.6,12.0,38.0,121.0,6.96,4.17,29.15605709876543,15480.0,96.03667797070483,48.083333333333336,11.129999999999999,S,DB,FCS/Other,0,0,0,21.0,2000-2005,224.0,7,0,1
Jerry Johnson,2000,72.0,293.0,5.03,26.0,28.5,102.0,,,39.73360339506173,21096.0,91.54311276928955,37.0,,DT,DL,Power Five,0,0,0,23.0,2000-2005,101.0,4,0,1
Dwaune Jones,2000,72.0,191.0,4.66,,,,,,25.9014274691358,13752.0,81.00646789535158,,,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Dhani Jones,2000,73.0,240.0,4.68,29.0,,,,,31.66072433852505,17520.0,100.05938404371737,,,OLB,Edge,Power Five,0,1,0,22.0,2000-2005,177.0,6,0,1
Fred Jones,2000,74.0,247.0,4.95,17.0,32.0,113.0,7.27,4.39,31.70945945945946,18278.0,82.28224891335951,41.416666666666664,11.66,OLB,Edge,Power Five,0,0,0,,2000-2005,,8,0,0
John Jones,2000,76.0,248.0,4.63,13.0,38.5,125.0,7.33,4.43,30.184210526315788,18848.0,107.93386088523542,48.916666666666664,11.76,TE,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Thomas Jones,2000,70.0,216.0,4.45,,,,,,30.98938775510204,15120.0,110.16501626073571,,,RB,Skill,Power Five,1,0,0,22.0,2000-2005,7.0,1,1,1
Leander Jordan,2000,76.0,330.0,5.46,25.0,31.0,104.0,7.91,4.76,40.16447368421053,25080.0,74.26314967342952,39.666666666666664,12.67,OG,OL,FCS/Other,0,0,0,22.0,2000-2005,82.0,3,0,1
Morgan Kane,2000,73.0,221.0,4.62,29.0,37.5,121.0,6.81,4.16,29.15425032839182,16133.0,97.01845786714424,47.583333333333336,10.969999999999999,RB,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Curtis Keaton,2000,70.0,214.0,4.41,23.0,41.5,131.0,6.82,3.93,30.70244897959184,14980.0,113.15908083917114,52.416666666666664,10.75,RB,Skill,Power Five,1,0,0,23.0,2000-2005,97.0,4,0,1
Tinker Keck,2000,73.0,200.0,4.55,15.0,36.5,120.0,6.96,4.31,26.383936948770877,14600.0,93.32852555322637,46.5,11.27,S,DB,Group of Five,0,0,0,,2000-2005,,8,0,0
Matt Keller,2000,71.0,235.0,4.74,,,,,,32.772267407260465,16685.0,93.1074625974858,,,FB,Skill,Power Five,1,1,0,,2000-2005,,8,0,0
Ben Kelly,2000,69.0,183.0,4.53,17.0,36.0,116.0,6.63,3.95,27.021424070573406,12627.0,86.91370774314862,45.666666666666664,10.58,CB,DB,Power Five,0,0,0,21.0,2000-2005,84.0,3,0,1
Dan Kendra,2000,72.0,251.0,4.84,24.0,35.0,119.0,,,34.03800154320987,18072.0,91.47918158800242,44.916666666666664,,FB,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Kenoy Kennedy,2000,73.0,221.0,4.71,8.0,33.5,113.0,7.08,4.38,29.15425032839182,16133.0,89.81288368998997,42.916666666666664,11.46,S,DB,Power Five,0,0,1,22.0,2000-2005,45.0,2,0,1
Sean Key,2000,71.0,188.0,4.65,,,,7.12,4.2,26.217813925808372,13348.0,80.42221556225746,,11.32,S,DB,Power Five,0,0,0,,2000-2005,,8,0,0
Jimmy Kibble,2000,70.0,195.0,,,,,,,27.976530612244897,13650.0,,,,P,ST,Power Five,0,0,0,,2000-2005,,8,0,0
Erron Kinney,2000,78.0,272.0,4.9,,,,,,31.429322813938196,21216.0,94.36578990324209,,,TE,Skill,Power Five,1,1,1,23.0,2000-2005,68.0,3,0,1
Adrian Klemm,2000,76.0,307.0,4.98,24.0,,,,,37.36513157894737,23332.0,99.82768503309784,,,OT,OL,Group of Five,0,0,0,23.0,2000-2005,46.0,2,0,1
Andrew Kline,2000,74.0,305.0,5.43,26.0,28.0,103.0,7.54,4.6,39.1554054054054,22570.0,70.16661354474861,36.583333333333336,12.14,OG,OL,Group of Five,0,0,0,,2000-2005,220.0,7,0,1
Marcus Knight,2000,73.0,180.0,4.72,,28.5,106.0,7.11,4.38,23.74554325389379,13140.0,72.53281056824173,37.333333333333336,11.49,WR,Skill,Power Five,1,1,0,,2000-2005,,8,0,0
Noel LaMontagne,2000,76.0,299.0,5.09,21.0,,,,,36.391447368421055,22724.0,89.09022477047326,,,OG,OL,Power Five,0,0,0,,2000-2005,,8,0,0
Kareem Larrimore,2000,71.0,190.0,4.42,,34.0,125.0,,,26.496726839912714,13490.0,99.56220795173877,44.416666666666664,,CB,DB,FCS/Other,0,0,0,24.0,2000-2005,109.0,4,0,1
Leif Larsen,2000,76.0,300.0,5.08,45.0,30.0,110.0,7.46,4.37,36.51315789473684,22800.0,90.09411037608112,39.166666666666664,11.83,DT,DL,FCS/Other,0,0,0,25.0,2000-2005,194.0,6,0,1
Shane Lechler,2000,74.0,234.0,,,,,,,30.04054054054054,17316.0,,,,P,ST,Power Five,0,0,1,24.0,2000-2005,142.0,5,0,1
Charles Lee,2000,73.0,202.0,4.56,,35.5,125.0,7.3,4.25,26.647776318258586,14746.0,93.4376687724831,45.916666666666664,11.55,WR,Skill,FCS/Other,1,0,0,22.0,2000-2005,242.0,7,0,1
Tim Lester,2000,72.0,202.0,5.02,,27.0,97.0,7.28,4.24,27.393132716049383,14544.0,63.61602023628982,35.083333333333336,11.52,QB,QB,FCS/Other,1,0,0,,2000-2005,,8,0,0
Jamal Lewis,2000,72.0,240.0,4.58,23.0,,,,,32.5462962962963,17280.0,109.08858923280474,,,RB,Skill,Power Five,1,1,1,21.0,2000-2005,5.0,1,1,1
Anthony Lucas,2000,75.0,194.0,4.53,,35.0,121.0,,,24.24568888888889,14550.0,92.1380289736111,45.083333333333336,,WR,Skill,Power Five,1,0,1,,2000-2005,114.0,4,0,1
Al Lucas,2000,73.0,294.0,5.0,28.0,36.0,108.0,7.44,4.56,38.78438731469319,21462.0,94.08,45.0,12.0,DT,DL,Group of Five,0,0,0,,2000-2005,,8,0,0
Alton Lusk,2000,74.0,182.0,4.61,,36.5,122.0,7.16,4.26,23.364864864864867,13468.0,80.59306677010454,46.666666666666664,11.42,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Dustin Lyman,2000,76.0,259.0,4.7,22.0,35.0,118.0,6.86,4.06,31.523026315789476,19684.0,106.15448018015931,44.833333333333336,10.92,ILB,LB,Power Five,0,0,0,24.0,2000-2005,87.0,3,0,1
David Macklin,2000,69.0,194.0,4.54,,37.5,120.0,6.9,4.09,28.64566267590842,13386.0,91.32891835733672,47.5,10.99,CB,DB,Power Five,0,1,0,22.0,2000-2005,91.0,3,0,1
Anthony Malbrough,2000,69.0,184.0,4.44,20.0,35.5,117.0,6.73,4.0,27.169082125603865,12696.0,94.69257753334375,45.25,10.73,CB,DB,Power Five,0,0,0,23.0,2000-2005,130.0,5,0,1
Tee Martin,2000,74.0,227.0,4.58,,34.5,113.0,,,29.14189189189189,16798.0,103.17962398269448,43.916666666666664,,QB,QB,Power Five,1,1,1,22.0,2000-2005,163.0,5,0,1
Terrence McCaskey,2000,77.0,271.0,5.0,,29.0,101.0,,,32.132400067465,20867.0,86.72,37.416666666666664,,TE,Skill,Power Five,1,0,1,,2000-2005,,8,0,0
Kevin McDougal,2000,71.0,206.0,4.63,,32.0,108.0,7.08,4.12,28.728030152747472,14626.0,89.65473928370362,41.0,11.2,RB,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Stockar McDougle,2000,77.0,361.0,5.5,24.0,,,,,42.803676842637884,27797.0,78.90171436377297,,,OT,OL,Power Five,0,1,0,23.0,2000-2005,20.0,1,1,1
Chris McIntosh,2000,78.0,315.0,5.39,28.0,,,,,36.39792899408284,24570.0,74.64238173702694,,,OT,OL,Power Five,0,0,0,23.0,2000-2005,22.0,1,1,1
Damion McIntosh,2000,76.0,328.0,5.31,23.0,26.0,97.0,7.72,4.71,39.921052631578945,24928.0,82.5136417252671,34.083333333333336,12.43,OT,OL,Power Five,0,0,0,23.0,2000-2005,83.0,3,0,1
Alvin McKinley,2000,76.0,289.0,5.09,22.0,27.5,102.0,7.73,4.61,35.17434210526316,21964.0,86.11061859085876,36.0,12.34,DT,DL,Power Five,0,0,1,22.0,2000-2005,120.0,4,0,1
Rondell Mealey,2000,72.0,212.0,4.69,,33.0,120.0,6.89,4.15,28.749228395061728,15264.0,87.63437339991032,43.0,11.04,RB,Skill,Power Five,1,1,1,23.0,2000-2005,252.0,7,0,1
Brad Meester,2000,75.0,298.0,5.12,25.0,34.0,110.0,7.46,4.43,37.24337777777777,22350.0,86.72941476106644,43.166666666666664,11.89,C,OL,Group of Five,0,0,0,23.0,2000-2005,60.0,2,0,1
Rob Meier,2000,77.0,284.0,4.99,27.0,30.5,113.0,7.49,4.52,33.67380671276776,21868.0,91.61068979185615,39.916666666666664,12.01,DE,Edge,Power Five,0,0,0,23.0,2000-2005,241.0,7,0,1
Richard Mercier,2000,75.0,295.0,5.39,18.0,26.0,97.0,7.84,4.78,36.86844444444444,22125.0,69.90318289658079,34.083333333333336,12.620000000000001,OG,OL,FCS/Other,0,0,0,,2000-2005,148.0,5,0,1
Keith Miller,2000,73.0,246.0,4.97,24.0,27.5,110.0,7.37,4.43,32.45224244698818,17958.0,80.6379628757295,36.666666666666664,11.8,ILB,LB,Power Five,0,0,0,,2000-2005,,8,0,0
Wendell Montgomery,2000,75.0,203.0,4.81,,35.5,117.0,7.01,4.24,25.370488888888886,15225.0,75.8482784767077,45.25,11.25,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Scottie Montgomery,2000,72.0,196.0,4.57,,36.0,117.0,7.16,4.11,26.579475308641975,14112.0,89.87135026050422,45.75,11.27,WR,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Mookie Moore,2000,75.0,320.0,5.45,34.0,24.5,94.0,8.37,5.06,39.99288888888889,24000.0,72.54274161307612,32.333333333333336,13.43,OG,OL,Group of Five,0,0,0,,2000-2005,,8,0,0
Muneer Moore,2000,73.0,201.0,4.52,,37.5,129.0,6.91,4.09,26.51585663351473,14673.0,96.31020645590213,48.25,11.0,WR,Skill,FCS/Other,1,0,0,,2000-2005,154.0,5,0,1
Corey Moore,2000,71.0,223.0,4.6,21.0,,,,,31.0987899226344,15833.0,99.61013575566129,,,OLB,Edge,Power Five,0,0,0,23.0,2000-2005,89.0,3,0,1
Frank Moreau,2000,73.0,231.0,4.57,23.0,36.0,117.0,,,30.473447175830366,16863.0,105.91980566416568,45.75,,RB,Skill,Power Five,1,0,0,23.0,2000-2005,115.0,4,0,1
Aric Morris,2000,69.0,211.0,4.56,24.0,,,,,31.15584961142617,14559.0,97.60073322274224,,,S,DB,Power Five,0,0,0,23.0,2000-2005,135.0,5,0,1
Rob Morris,2000,74.0,250.0,4.77,18.0,33.0,113.0,6.93,4.17,32.09459459459459,18500.0,96.58206532394706,42.416666666666664,11.1,ILB,LB,FCS/Other,0,0,0,25.0,2000-2005,28.0,1,1,1
Sammy Morris,2000,72.0,221.0,4.65,23.0,37.5,117.0,7.05,4.21,29.969714506172842,15912.0,94.53888105988777,47.25,11.26,FB,Skill,Power Five,1,0,0,23.0,2000-2005,156.0,5,0,1
Sylvester Morris,2000,75.0,216.0,4.6,,34.5,119.0,7.06,4.17,26.995199999999997,16200.0,96.48336019382438,44.416666666666664,11.23,WR,Skill,FCS/Other,1,0,0,22.0,2000-2005,21.0,1,1,1
Chad Morton,2000,68.0,182.0,4.5,18.0,36.0,121.0,,,27.669982698961938,12376.0,88.7669562566682,46.083333333333336,,RB,Skill,Power Five,1,1,0,23.0,2000-2005,166.0,5,0,1
Leon Murray,2000,74.0,207.0,4.75,,,,,,26.574324324324326,15318.0,81.32534280737563,,,QB,QB,FCS/Other,1,0,0,,2000-2005,,8,0,0
Bobby Myers,2000,73.0,183.0,4.56,,37.5,123.0,7.04,4.1,24.141302308125354,13359.0,84.64897715526934,47.75,11.14,S,DB,Power Five,0,0,0,23.0,2000-2005,124.0,4,0,1
Kaulana Noa,2000,76.0,317.0,5.34,27.0,25.5,98.0,7.82,4.74,38.58223684210527,24092.0,77.96940674532132,33.666666666666664,12.56,OT,OL,Group of Five,0,0,0,,2000-2005,104.0,4,0,1
Dennis Northcutt,2000,70.0,175.0,4.43,,37.5,123.0,6.96,4.04,25.107142857142854,12250.0,90.87682373321275,47.75,11.0,WR,Skill,Power Five,1,0,0,22.0,2000-2005,32.0,2,0,1
Carlos Nuno,2000,76.0,263.0,5.03,23.0,28.0,106.0,,,32.00986842105263,19988.0,82.17009780997662,36.833333333333336,,TE,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Matt O'Neal,2000,75.0,277.0,5.06,17.0,27.5,94.0,7.59,4.72,34.61884444444444,20775.0,84.50992131966217,35.333333333333336,12.309999999999999,C,OL,Power Five,0,1,0,,2000-2005,,8,0,0
Andre O'Neal,2000,73.0,235.0,4.72,16.0,34.0,114.0,7.3,4.24,31.00112591480578,17155.0,94.6956137974267,43.5,11.54,ILB,LB,Group of Five,0,0,0,,2000-2005,,8,0,0
Deltha O'Neal,2000,71.0,193.0,4.6,,,,,,26.91509621106923,13703.0,86.20966906207457,,,CB,DB,Power Five,0,0,0,23.0,2000-2005,15.0,1,1,1
Adewale Ogunleye,2000,76.0,253.0,,,,,,,30.792763157894736,19228.0,,,,DE,Edge,Power Five,0,0,0,,2000-2005,,8,0,0
Erik Olson,2000,73.0,208.0,4.63,17.0,35.0,115.0,6.81,4.21,27.439294426721712,15184.0,90.52517364568132,44.583333333333336,11.02,S,DB,FCS/Other,0,0,0,23.0,2000-2005,236.0,7,0,1
Chad Pennington,2000,75.0,229.0,4.81,,33.5,111.0,7.12,4.16,28.619911111111115,17175.0,85.56283631116287,42.75,11.280000000000001,QB,QB,Group of Five,1,0,0,24.0,2000-2005,18.0,1,1,1
Cory Peterson,2000,74.0,195.0,4.75,,32.5,114.0,,,25.033783783783786,14430.0,76.6108301808611,42.0,,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Julian Peterson,2000,77.0,231.0,4.68,,,,,,27.38961038961039,17787.0,96.30715714207797,,,OLB,Edge,Power Five,0,0,0,22.0,2000-2005,16.0,1,1,1
Mareno Philyaw,2000,74.0,205.0,4.66,,39.5,129.0,6.93,4.13,26.31756756756757,15170.0,86.94411475679095,50.25,11.059999999999999,WR,Skill,Group of Five,1,0,0,22.0,2000-2005,172.0,6,0,1
Todd Pinkston,2000,74.0,169.0,4.45,,,,,,21.695945945945947,12506.0,86.1939247595571,,,WR,Skill,Group of Five,1,0,0,23.0,2000-2005,36.0,2,0,1
Cedric Pittman,2000,75.0,261.0,4.9,20.0,30.5,111.0,7.75,4.52,32.6192,19575.0,90.54952634097862,39.75,12.27,OLB,Edge,Group of Five,0,0,0,,2000-2005,,8,0,0
Ahmed Plummer,2000,71.0,191.0,4.43,,,,,,26.636183296964887,13561.0,99.18556190310649,,,CB,DB,Power Five,0,1,0,24.0,2000-2005,24.0,1,1,1
DaShon Polk,2000,74.0,233.0,4.75,18.0,32.0,111.0,7.43,4.45,29.912162162162165,17242.0,91.54012016482378,41.25,11.879999999999999,OLB,Edge,Power Five,0,0,0,23.0,2000-2005,251.0,7,0,1
Jerry Porter,2000,74.0,221.0,4.48,,,,,,28.37162162162162,16354.0,109.72616822458411,,,WR,Skill,Power Five,1,0,0,22.0,2000-2005,47.0,2,0,1
Hank Poteat,2000,70.0,197.0,4.57,16.0,37.0,126.0,6.66,4.0,28.263469387755105,13790.0,90.32987755775169,47.5,10.66,CB,DB,Power Five,0,0,0,23.0,2000-2005,77.0,3,0,1
Travis Prentice,2000,72.0,225.0,4.5,23.0,37.0,115.0,6.92,4.4,30.512152777777775,16200.0,109.73936899862825,46.583333333333336,11.32,RB,Skill,Group of Five,1,0,0,23.0,2000-2005,63.0,3,0,1
Greg Randall,2000,78.0,333.0,5.59,22.0,26.0,95.0,8.15,5.13,38.47781065088758,25974.0,68.20669368181612,33.916666666666664,13.280000000000001,OT,OL,Power Five,0,0,0,22.0,2000-2005,127.0,4,0,1
Tim Rattay,2000,72.0,215.0,4.91,,25.5,100.0,7.34,4.21,29.15605709876543,15480.0,73.98479709608168,33.833333333333336,11.55,QB,QB,Group of Five,1,0,0,23.0,2000-2005,212.0,7,0,1
Chase Raynock,2000,78.0,308.0,5.5,22.0,25.0,94.0,8.33,5.0,35.58908612754767,24024.0,67.31780616078137,32.833333333333336,13.33,OT,OL,FCS/Other,0,0,0,,2000-2005,,8,0,0
Chris Redman,2000,75.0,222.0,5.37,,26.5,98.0,7.8,4.78,27.745066666666666,16650.0,53.39318490593536,34.666666666666664,12.58,QB,QB,Power Five,1,0,0,23.0,2000-2005,75.0,3,0,1
J.R. Redmond,2000,71.0,216.0,4.48,,32.5,121.0,,,30.12259472326919,15336.0,107.24367573081524,42.583333333333336,,RB,Skill,Power Five,1,0,0,22.0,2000-2005,76.0,3,0,1
Quinton Reese,2000,76.0,283.0,5.13,18.0,30.0,101.0,7.91,4.68,34.44407894736842,21508.0,81.72350239086173,38.416666666666664,12.59,DE,Edge,Power Five,0,0,1,,2000-2005,181.0,6,0,1
Tutan Reyes,2000,75.0,299.0,5.37,20.0,26.5,99.0,7.49,4.88,37.36835555555555,22425.0,71.91244273366969,34.75,12.370000000000001,OT,OL,FCS/Other,0,0,0,22.0,2000-2005,131.0,5,0,1
Rob Riti,2000,74.0,293.0,5.19,17.0,29.5,106.0,,,37.61486486486486,21682.0,80.7659274692492,38.333333333333336,,C,OL,Power Five,0,0,1,,2000-2005,,8,0,0
Fred Robbins,2000,76.0,312.0,5.09,25.0,29.5,94.0,7.72,4.72,37.973684210526315,23712.0,92.96371280397209,37.333333333333336,12.44,DT,DL,Power Five,0,0,0,23.0,2000-2005,55.0,2,0,1
Roger Roesler,2000,77.0,314.0,5.31,25.0,29.5,101.0,8.31,4.76,37.23089897115871,24178.0,78.99171799309107,37.916666666666664,13.07,OG,OL,Power Five,0,1,0,,2000-2005,,8,0,0
Phillip Rogers,2000,73.0,232.0,4.68,19.0,37.0,124.0,7.21,4.31,30.605366860574215,16936.0,96.72407124226012,47.333333333333336,11.52,RB,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Mark Roman,2000,71.0,188.0,4.55,,,,,,26.217813925808372,13348.0,87.72881402003279,,,CB,DB,Power Five,0,1,1,23.0,2000-2005,34.0,2,0,1
Blaine Saipaia,2000,75.0,321.0,5.35,,,,,,40.117866666666664,24075.0,78.36459618152182,,,OG,OL,FCS/Other,0,0,0,,2000-2005,,8,0,0
Chris Samuels,2000,77.0,325.0,5.08,,,,,,38.53516613256873,25025.0,97.60195290742121,,,OT,OL,Power Five,0,1,1,23.0,2000-2005,3.0,1,1,1
Lewis Sanders,2000,72.0,202.0,4.5,10.0,37.0,116.0,,,27.393132716049383,14544.0,98.52156683432403,46.666666666666664,,CB,DB,Power Five,0,0,0,22.0,2000-2005,95.0,4,0,1
Ketric Sanford,2000,67.0,199.0,4.6,12.0,32.0,118.0,6.63,4.3,31.16440187124081,13333.0,88.88976240079191,41.833333333333336,10.93,RB,Skill,Group of Five,1,0,0,,2000-2005,,8,0,0
Sekou Sanyika,2000,75.0,241.0,4.75,,32.5,111.0,7.33,4.38,30.119644444444443,18075.0,94.68312858250013,41.75,11.71,OLB,Edge,Power Five,0,0,0,22.0,2000-2005,215.0,7,0,1
Manuia Savea,2000,74.0,308.0,5.34,24.0,25.0,92.0,,,39.54054054054054,22792.0,75.7557642825204,32.666666666666664,,OG,OL,Power Five,0,0,0,,2000-2005,207.0,7,0,1
Gari Scott,2000,72.0,194.0,4.59,,33.5,119.0,,,26.308256172839506,13968.0,87.41399793892091,43.416666666666664,,WR,Skill,Power Five,1,0,0,22.0,2000-2005,99.0,4,0,1
Tony Scott,2000,70.0,193.0,4.5,11.0,34.0,116.0,7.45,4.24,27.689591836734696,13510.0,94.1319920743789,43.666666666666664,11.690000000000001,CB,DB,FCS/Other,0,0,0,23.0,2000-2005,179.0,6,0,1
Richard Seals,2000,74.0,316.0,5.13,24.0,28.5,102.0,7.78,4.6,40.567567567567565,23384.0,91.25309807601522,37.0,12.379999999999999,DT,DL,Power Five,0,0,0,,2000-2005,218.0,7,0,1
Aaron Shea,2000,76.0,253.0,4.81,,37.5,114.0,6.72,4.3,30.792763157894736,19228.0,94.53012046604456,47.0,11.02,FB,Skill,Power Five,1,1,0,23.0,2000-2005,110.0,4,0,1
Jacoby Shepherd,2000,73.0,195.0,4.53,5.0,35.0,120.0,,,25.724338525051607,14235.0,92.61296726728952,45.0,,CB,DB,Power Five,0,0,0,21.0,2000-2005,62.0,2,0,1
Samson Sherrod,2000,75.0,262.0,4.78,,,,,,32.74417777777778,19650.0,100.37364615401603,,,OLB,Edge,Group of Five,0,0,0,,2000-2005,,8,0,0
Wes Shivers,2000,77.0,318.0,5.65,18.0,22.5,98.0,8.48,4.81,37.705177938944175,24486.0,62.41131372865334,30.666666666666664,13.29,OT,OL,Power Five,0,0,1,23.0,2000-2005,237.0,7,0,1
Brandon Short,2000,75.0,252.0,4.72,,,,,,31.4944,18900.0,101.54593479553843,,,ILB,LB,Power Five,0,1,0,23.0,2000-2005,105.0,4,0,1
Kofi Shuck,2000,74.0,180.0,4.66,,33.0,119.0,7.18,4.1,23.10810810810811,13320.0,76.34117393279206,42.916666666666664,11.28,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Corey Simon,2000,74.0,297.0,4.83,,,,,,38.12837837837838,21978.0,109.14351141058178,,,DT,DL,Power Five,0,0,0,23.0,2000-2005,6.0,1,1,1
Mark Simoneau,2000,72.0,237.0,4.6,24.0,36.0,117.0,7.08,4.09,32.139467592592595,17064.0,105.86368687933509,45.75,11.17,OLB,Edge,Power Five,0,0,0,23.0,2000-2005,67.0,3,0,1
Peter Sirmon,2000,74.0,246.0,4.84,20.0,34.5,115.0,7.21,4.27,31.581081081081084,18204.0,89.65688713405815,44.083333333333336,11.48,ILB,LB,Power Five,0,0,0,23.0,2000-2005,128.0,4,0,1
